domain,date_collected,domain_length,shannon_entropy,digit_ratio,hyphen_count,vowel_consonant_ratio,ngram_score,tld_risk_category,typosquatting_similarity,longest_consonant_run,unique_char_ratio,resolves_flag,rcode,num_a_records,min_ttl,mx_count,num_ns,has_spf,cname_present,num_aaaa_records,asn,geo_country,ptr_present,registrar,domain_age_days,registration_duration_days,privacy_protection_flag,abuseipdb_score,spamhaus_zen_listed,spamhaus_dbl_listed,mx_spamhaus_zen_listed,label,label_reason
panshelf.shop,2026-07-22,13,3.0,0.0,0,0.3333333333333333,-6.689461538461539,low,0.7143,3,1.0,True,NOERROR,1,1800,0,2,False,False,0,132203,US,False,,,,False,0,True,False,,malicious,spamhaus_zen
erypiqyj.top,2026-07-22,12,2.75,0.0,0,0.3333333333333333,-9.250692307692308,high,0.5333,3,0.875,True,NOERROR,3,60,0,2,False,True,0,138995,US,False,Dominet (HK) Limited,2,365,True,0,True,True,,malicious,spamhaus_zen
suhailic.shop,2026-07-22,13,2.75,0.0,0,1.0,-7.217207692307692,low,0.5714,1,0.875,False,NOERROR,0,,0,2,False,False,0,,,,,,,False,,,False,,benign,no_adverse_signal
66301ldsec9.top,2026-07-22,15,3.2776134368191165,0.4,0,0.25,-9.950363157894737,high,0.4211,3,0.9090909090909091,False,NOERROR,0,,0,2,False,False,0,,,,"Spaceship, Inc.",2,365,True,,,False,,benign,no_adverse_signal
onereward.africa,2026-07-22,16,2.725480556997868,0.0,0,0.8,-6.237246666666667,low,0.5714,2,0.7777777777777778,True,NOERROR,1,7200,1,4,False,False,0,37153,ZA,True,OpenSRS,2,365,False,,False,False,False,benign,no_adverse_signal
amcfurniturehouse.shop,2026-07-22,22,3.572469458770136,0.0,0,0.8888888888888888,-7.227183870967742,low,0.5217,3,0.7647058823529411,True,NOERROR,1,300,0,2,False,False,0,199242,GE,True,,,,False,,False,False,,benign,no_adverse_signal
yelpebarca.media,2026-07-22,16,2.9219280948873623,0.0,0,0.6666666666666666,-7.2534294117647065,low,0.5455,2,0.8,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,,,,,,False,False,,benign,no_adverse_signal
qdepiao.net,2026-07-22,11,2.807354922057604,0.0,0,1.3333333333333333,-7.913481818181818,low,0.6154,2,1.0,False,NOERROR,0,,0,2,False,False,0,,,,SGADDRESS PTE. LTD,3,365,False,,,False,,benign,no_adverse_signal
liujingcai.shop,2026-07-22,15,2.8464393446710154,0.0,0,1.0,-7.626899999999999,low,0.5556,3,0.8,True,NOERROR,1,50,0,2,False,False,0,47583,CY,False,,,,False,32,False,False,,benign,no_adverse_signal
clb8.tech,2026-07-22,9,2.0,0.1111111111111111,0,0.0,-9.51472,low,0.5455,3,1.0,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,Dynadot Inc,2,365,False,,False,False,,benign,no_adverse_signal
outcomeowl.net,2026-07-22,14,2.8464393446710154,0.0,0,1.0,-7.234023529411765,low,0.5882,2,0.8,True,NOERROR,1,3600,1,3,True,False,0,16686,CA,True,"easyDNS Technologies, Inc.",3,365,True,,False,False,False,benign,no_adverse_signal
senaku.xyz,2026-07-22,10,2.584962500721156,0.0,0,1.0,-6.851522222222222,high,0.6,1,1.0,True,NOERROR,1,7200,0,4,False,False,0,209242,IM,False,Dynadot Inc,2,365,False,,False,False,,benign,no_adverse_signal
inboxsignal.pics,2026-07-22,16,3.0957952550009344,0.0,0,0.5714285714285714,-7.367900000000001,low,0.5,2,0.8181818181818182,True,NOERROR,2,300,0,2,False,False,2,13335,US,False,"Spaceship, Inc.",2,365,False,,False,False,,benign,no_adverse_signal
obloos284.vip,2026-07-22,13,2.6416041678685933,0.23076923076923078,0,1.0,-8.399980000000001,low,0.5333,2,0.7777777777777778,True,NOERROR,1,60,0,2,False,True,0,38186,HK,True,Dynadot Inc,2,365,True,0,True,True,,malicious,spamhaus_zen
yusufakca978.xyz,2026-07-22,16,3.2516291673878226,0.1875,0,0.8,-9.555533333333333,high,0.4,2,0.8333333333333334,True,NOERROR,2,57,0,4,False,False,0,,US,False,Porkbun LLC,379,730,False,0,False,False,,benign,no_adverse_signal
ip665x.click,2026-07-22,12,2.2516291673878226,0.25,0,0.5,-10.88938888888889,medium,0.4,1,0.8333333333333334,False,NXDOMAIN,0,,0,0,False,False,0,,,,Global Domain Group LLC,2,365,False,,,False,,benign,no_adverse_signal
h1t82q.top,2026-07-22,10,2.584962500721156,0.3,0,0.0,-12.40948888888889,high,0.4,1,1.0,False,NOERROR,0,,0,2,False,False,0,,,,"Todaynic.com, Inc.",2,365,True,,,True,,malicious,spamhaus_dbl
8zdt.shop,2026-07-22,9,2.0,0.1111111111111111,0,0.0,-11.90606,low,0.4,3,1.0,True,NOERROR,6,60,0,2,False,True,0,8075,KR,False,,,,False,0,True,True,,malicious,spamhaus_zen
